"id","repetition","yc","zc","s1","Tu","E0","E1","A0","A1","Tf","Tc","Tb","slope","timestamp"
"Almond.Abiodh Ras Djebel.Sfax",10,23.3295012172677,209.292573298741,0.100643564740399,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:21:20.995857"
"Almond.Achaak.combined",1,11.0177101902361,239.804805716888,0.135625363589741,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:04:30.172386"
"Almond.Achaak.combined",2,11.7582303826206,230.073762101173,0.11294209852391,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:05:32.901911"
"Almond.Achaak.combined",3,10.6710785269282,244.44161643709,0.146040474331754,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:06:34.280301"
"Almond.Achaak.combined",4,11.8123690220157,229.475904970226,0.111582292702251,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:07:47.781346"
"Almond.Achaak.combined",5,10.6748509307606,244.386704201157,0.145929022846155,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:08:47.033028"
"Almond.Achaak.combined",6,11.3030087751285,235.761703719309,0.125639619366477,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:09:45.807745"
"Almond.Achaak.combined",7,11.4642488058412,233.671378502736,0.120442416643705,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:10:43.64413"
"Almond.Achaak.combined",8,11.0499543707037,239.352213267646,0.134411804989561,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:11:39.417006"
"Almond.Achaak.combined",9,11.8347893200007,229.223561010766,0.111112097316611,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:12:33.615121"
"Almond.Achaak.combined",10,11.4574137628362,233.763479767926,0.120533381309084,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:13:27.169196"
"Almond.Achaak.Santomera",1,14.9728655120344,260.51749658416,1.49823204825138,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:20:24.204693"
"Almond.Achaak.Santomera",2,15.2297974810762,247.490335283612,1.49922481911755,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:20:49.434597"
"Almond.Achaak.Santomera",3,15.2279332442877,247.518784914766,1.49687487666087,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:21:12.256935"
"Almond.Achaak.Santomera",4,15.2289867373311,247.240953704534,1.49529590948579,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:21:32.305001"
"Almond.Achaak.Santomera",5,14.8456111176663,261.746031091925,1.49989289678462,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:21:55.361426"
"Almond.Achaak.Santomera",6,15.2419455117657,247.103466057323,1.49885163632996,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:15.709938"
"Almond.Achaak.Santomera",7,15.2801279456922,247.07477799268,1.4996024968168,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:35.001274"
"Almond.Achaak.Santomera",8,15.2791388836837,247.078990926582,1.4983836062638,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:57.058593"
"Almond.Achaak.Santomera",9,15.2303673553618,247.212026517623,1.49865875256264,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:16.648463"
"Almond.Achaak.Santomera",10,15.2443550971432,247.079291083625,1.49957914337221,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:36.70294"
"Almond.Achaak.Sfax",1,12.1173991211957,226.245420365174,0.102980383883294,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:20:44.557898"
"Almond.Achaak.Sfax",2,11.4276928150301,234.141200572392,0.121434883400505,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:21:24.809283"
"Almond.Achaak.Sfax",3,12.1263721001233,226.143476024609,0.102629146162148,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:05.349331"
"Almond.Achaak.Sfax",4,11.4309685478569,234.107150476672,0.121411993423552,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:46.096444"
"Almond.Achaak.Sfax",5,12.1123629592774,226.282769128454,0.10296337118277,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:26.773809"
"Almond.Achaak.Sfax",6,12.0937735624183,226.492532687787,0.103401388554807,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:06.583977"
"Almond.Achaak.Sfax",7,11.931888737599,228.11038133587,0.107810023838412,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:44.732787"
"Almond.Achaak.Sfax",8,11.6604575328652,231.198741775352,0.115446312061168,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:23.194979"
"Almond.Achaak.Sfax",9,12.1103059477718,226.320538939332,0.103071248177793,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:03.781905"
"Almond.Achaak.Sfax",10,12.1357469728879,226.060963011315,0.102585912164565,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:45.24246"
"Almond.Avola.Sfax",1,17.5948946246473,246.534274391639,0.100920933035161,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:20:43.303199"
"Almond.Avola.Sfax",2,17.6326289213179,246.05601924112,0.100476088653056,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:21:22.665729"
"Almond.Avola.Sfax",3,17.5163985763153,247.346956906866,0.102281571649132,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:01.936496"
"Almond.Avola.Sfax",4,17.41520509874,248.186367475421,0.10350752091848,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:47.58361"
"Almond.Avola.Sfax",5,17.6019956000492,246.397364598411,0.100975793747339,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:26.280628"
"Almond.Avola.Sfax",6,17.5810082117801,246.631281310753,0.101424848471359,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:05.115673"
"Almond.Avola.Sfax",7,18.3669306815865,242.65140509399,0.102986096419825,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:49.081522"
"Almond.Avola.Sfax",8,17.5611367995826,246.996760742418,0.100983499315155,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:27.795244"
"Almond.Avola.Sfax",9,18.2650232466285,243.791586489866,0.104923522467241,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:08.330962"
"Almond.Avola.Sfax",10,17.5756250328463,246.677603348791,0.101486328646641,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:47.248857"
"Almond.Bonifacio.Sfax",1,19.752944781166,323.044809942992,0.300283942986707,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:20:43.922464"
"Almond.Bonifacio.Sfax",2,19.7537759934338,323.016919918336,0.300062722309219,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:21:23.996625"
"Almond.Bonifacio.Sfax",3,19.7548153912702,323.017611849392,0.300173170287835,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:04.66107"
"Almond.Bonifacio.Sfax",4,19.755748235923,322.979291644215,0.299858085554307,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:45.783393"
